scenario,cycle,sim_year,variable,synthetic_mean,actual_poststrat_mean,synthetic_sd,actual_poststrat_sd,standardized_mean_difference,sd_ratio_synth_over_actual,standardized_wasserstein,age_sex_target_coverage,actual_n,synthetic_n
mapping_drift,1516,10,LBXHGB,14.595646540984792,14.214344321098151,1.3599409317474316,1.4131429200772123,0.2591076990951234,0.9623520115524664,0.25953549856915376,0.9999999999999999,1818,10000
mapping_drift,1516,10,LBXRBCSI,4.792268999765296,4.769277942369504,0.4809733584873314,0.4676872713390406,0.045828591546990066,1.0284080580389783,0.063899410777837,0.9999999999999999,1818,10000
mapping_drift,1516,10,LBXMCVSI,90.38262811287761,89.78325848649052,5.51013871709035,5.547090487786122,0.10740615502248044,0.9933385311133587,0.10917297712159522,0.9999999999999999,1818,10000
mapping_drift,1516,10,LBXRDW,12.739934714115853,13.746889768778559,0.9755969378590517,1.1587375329904068,-0.9868194709399866,0.8419481634820994,0.986819470939987,0.9999999999999999,1818,10000
mapping_drift,1516,10,LBXGH,5.594913180260252,5.842465852065888,0.9056881523799711,1.067076146648934,-0.2707590133137966,0.8487568157382313,0.2707590133137957,0.9999999999999999,1818,10000
mapping_drift,1516,10,LBXGLU,106.71344552235438,113.12825008433924,26.27708701221127,34.83435852818338,-0.24272918407528915,0.7543439329003664,0.24303249234338803,0.9999999999999999,1818,10000
mapping_drift,1516,10,LOG_IN,2.164050265032907,2.2814796998241973,0.7924205076229373,0.7381162430295864,-0.1550183067579309,1.0735714260540588,0.16337623409729152,0.9999999999999999,1818,10000
mapping_drift,1516,10,BMXBMI,29.237799569526445,29.707031860969302,7.139987877465021,6.779176161818046,-0.06637390898754161,1.0532235343992318,0.09208896314327472,0.9999999999999999,1818,10000
mapping_drift,1516,10,SOMATIC_SCORE,0.7463,1.7487636768768093,0.9840408070806821,2.020364928148208,-0.9580368427224735,0.48706092318807853,0.9580368427224756,0.9999999999999999,1818,10000
mapping_drift,1516,10,A_PC1,0.1811186247315766,-0.41554660435398055,1.197174884048853,1.3172582273678066,0.4500558708226273,0.9088384184482122,0.45005587082262727,0.9999999999999999,1818,10000
mapping_drift,1516,10,A_PC2,0.056243545026562675,-0.3649672629983676,1.219556443016501,1.2465780954270964,0.34503316301412723,0.978323337695632,0.34534217696510533,0.9999999999999999,1818,10000
mapping_drift,1516,10,A_PC3,0.1311401730334459,0.680284940681464,0.7693867651168155,0.7490044723878766,-0.7189485160855967,1.0272125113805513,0.7204160032923422,0.9999999999999999,1818,10000
mapping_drift,1516,10,G_PC1,0.08881283266894424,0.4629054922421762,1.3026941832030055,1.6162729305162258,-0.2893142727838598,0.8059865129257188,0.28931427278386146,0.9999999999999999,1818,10000
mapping_drift,1516,10,G_PC2,-0.027069914747867057,0.02767187320243668,1.0269471511600645,0.946725464450708,-0.054459185494517205,1.0847359553763574,0.07327633552680689,0.9999999999999999,1818,10000
mapping_drift,1516,10,G_PC3,-0.009837878376569865,-0.06072233905942188,0.4160515295605425,0.47592251368310856,0.12346793340954405,0.8742001430879335,0.17430903290925717,0.9999999999999999,1818,10000
mapping_drift,1718,12,LBXHGB,14.580519965329726,14.263637646992725,1.3415639236307308,1.5498721211416842,0.21533220659622365,0.8655965258878862,0.21550098024829167,1.0,1855,10000
mapping_drift,1718,12,LBXRBCSI,4.787972585564629,4.749862087691871,0.47807792843830665,0.49682479071231306,0.07596651213539626,0.9622666529036756,0.07917842402438957,1.0,1855,10000
mapping_drift,1718,12,LBXMCVSI,90.34588429491934,89.8336230233148,5.51083213881185,5.667546212649647,0.09179646603319425,0.9723488670479615,0.09188285633735374,1.0,1855,10000
mapping_drift,1718,12,LBXRDW,12.750316472337765,13.820374305308047,0.9701725442206507,1.2936957430497267,-1.0486604141042108,0.7499232717065217,1.0486604141042126,1.0,1855,10000
mapping_drift,1718,12,LBXGH,5.624045209293974,5.826881163726133,0.9053511675961711,0.9843473361493837,-0.22185041464522537,0.9197476686814294,0.2249147869147462,1.0,1855,10000
mapping_drift,1718,12,LBXGLU,107.51027592178959,114.68729007681416,26.302808280278,35.95098640870221,-0.27157036089138253,0.7316296688290925,0.27204849620416094,1.0,1855,10000
mapping_drift,1718,12,LOG_IN,2.1818462438293427,2.287002266713487,0.8003102098914007,0.7221044351189706,-0.1388162060208381,1.1083025819659247,0.14828091574380198,1.0,1855,10000
mapping_drift,1718,12,BMXBMI,29.339614525740508,29.74208615701684,7.202557758489524,6.805229687089111,-0.0569304711367158,1.0583856959529558,0.08634091065210192,1.0,1855,10000
mapping_drift,1718,12,SOMATIC_SCORE,0.8635,1.7870950780869317,1.0778069168454987,2.0523309093373543,-0.8826635148728248,0.5251623468427395,0.8826635148728267,1.0,1855,10000
mapping_drift,1718,12,A_PC1,0.16408224216753514,-0.43929877291107805,1.177016833004842,1.466899383636409,0.45512149014486514,0.8023841622232092,0.4551214901448646,1.0,1855,10000
mapping_drift,1718,12,A_PC2,0.05299163245560194,-0.36712532142581755,1.221684485118141,1.3152640484242026,0.34413713673032564,0.9288511204893208,0.34413713673032437,1.0,1855,10000
mapping_drift,1718,12,A_PC3,0.13132629306409088,0.7437904911552814,0.7697478652788111,0.751302305664106,-0.801847258345275,1.0245514481662614,0.8032174233030673,1.0,1855,10000
mapping_drift,1718,12,G_PC1,0.1352897353584572,0.4890235715755213,1.3079186147753097,1.6017760506761376,-0.27356924805992044,0.816542745924572,0.27356924805991806,1.0,1855,10000
mapping_drift,1718,12,G_PC2,-0.0156317421398008,0.03214540181150998,1.0319769519970186,0.8919264015071865,-0.047530496212596716,1.1570202992681606,0.0862738770334838,1.0,1855,10000
mapping_drift,1718,12,G_PC3,-0.015277197528618842,-0.012411446886722986,0.4161349388324063,0.45988412303830045,-0.006953563124649473,0.9048691137305243,0.09800792372134981,1.0,1855,10000
measurement_shift,0708,2,LBXHGB,14.65983605091023,14.43400920121956,1.4399023036737841,1.5519657841656944,0.15345694927935505,0.9277925572617225,0.15485514061395741,1.0,2315,10000
measurement_shift,0708,2,LBXRBCSI,4.807852897136084,4.736984559049586,0.49338771046634056,0.47340455886473254,0.14126345143109947,1.0422115740700288,0.14188773945110944,1.0,2315,10000
measurement_shift,0708,2,LBXMCVSI,90.47872879490238,88.66269645800674,5.5562626463084674,5.198759759667455,0.3254303223174695,1.0687669565757891,0.32620407921581573,1.0,2315,10000
measurement_shift,0708,2,LBXRDW,12.689227434095875,12.786163981729338,1.006900155010852,1.130562980594394,-0.09499815528752219,0.8906183665075199,0.09745644610508594,1.0,2315,10000
measurement_shift,0708,2,LBXGH,5.478895015639324,5.601403441518071,0.9075633910725184,0.8873132150837533,-0.13399273888507807,1.0228219028461711,0.13898390517699558,1.0,2315,10000
measurement_shift,0708,2,LBXGLU,103.51259135665958,106.84188822488964,26.364563675816463,32.1723438566727,-0.12597694981370572,0.8194791089287804,0.12666335783750005,1.0,2315,10000
measurement_shift,0708,2,LOG_IN,2.0967400641600595,2.223209608932004,0.7648208465134183,0.7051965764763238,-0.16695213360975256,1.0845498574809038,0.17051413819552447,1.0,2315,10000
measurement_shift,0708,2,BMXBMI,28.871019276495797,28.38676272474236,6.90353803563997,6.109269272038872,0.06849912267092455,1.1300104363113175,0.09490273839748035,1.0,2315,10000
measurement_shift,0708,2,SOMATIC_SCORE,0.5366,1.7533527283318762,0.7979100450552055,2.0433571994598907,-1.1628291070423251,0.3904897515060571,1.1628291070423233,1.0,2315,10000
measurement_shift,0708,2,A_PC1,0.25052226035102965,-0.04105723539832906,1.2887604190478137,1.4149444775311142,0.2199341565028306,0.9108204876678451,0.22014835781410297,1.0,2315,10000
measurement_shift,0708,2,A_PC2,0.06771857895028692,-0.11743733891560228,1.2173269598735121,1.1589612989502516,0.15166973585414392,1.0503603191721123,0.15207628373747273,1.0,2315,10000
measurement_shift,0708,2,A_PC3,0.11963095222923692,-0.045637723210247484,0.7638471030546006,0.727838501803296,0.21637221359961775,1.0494733394318787,0.22038024255514174,1.0,2315,10000
measurement_shift,0708,2,G_PC1,-0.09556826577240266,0.11881403800550173,1.2905443164678396,1.395004603452059,-0.16579812174339445,0.9251183209534052,0.1658528138864841,1.0,2315,10000
measurement_shift,0708,2,G_PC2,-0.06785143362181617,0.047689082225808165,1.0096225452542666,0.9361707753660963,-0.11494404220757766,1.078459797956678,0.126692616137078,1.0,2315,10000
measurement_shift,0708,2,G_PC3,0.010773035947730695,-0.018401674348530184,0.4115497364806925,0.4476743523069554,0.070790593822986,0.9193060410092614,0.14515522317467672,1.0,2315,10000
measurement_shift,0910,4,LBXHGB,14.641927805659035,14.309514651338192,1.4201091396349674,1.4074501201414025,0.22588593266158322,1.0089942935187595,0.22657856237626178,1.0,2367,10000
measurement_shift,0910,4,LBXRBCSI,4.803087609029125,4.6600902336954775,0.48902903673616516,0.48880011957214575,0.2850398828396949,1.0004683246890769,0.2850508535385827,1.0,2367,10000
measurement_shift,0910,4,LBXMCVSI,90.4573047481542,89.9155492398126,5.557709758388466,5.251653759504274,0.09708178985306287,1.0582780230570803,0.10345378471337036,1.0,2367,10000
measurement_shift,0910,4,LBXRDW,12.695164062137923,12.828370456089555,0.996018029269134,1.1852361543242569,-0.13054273137265685,0.8403540725915482,0.13070874100193255,1.0,2367,10000
measurement_shift,0910,4,LBXGH,5.50633331552023,5.658832644227274,0.904291721314224,0.8323485295282395,-0.16679508029771714,1.0864339747518514,0.18554824909449066,1.0,2367,10000
measurement_shift,0910,4,LBXGLU,104.21606789994351,104.99191721620984,26.216271167110474,26.41119960672488,-0.02935728901527552,0.9926194780049,0.050434796397061325,1.0,2367,10000
measurement_shift,0910,4,LOG_IN,2.1123624931604383,2.3536060760042155,0.7728753410114659,0.6920340183194603,-0.3184650577184994,1.1168169779981643,0.31950654088186553,1.0,2367,10000
measurement_shift,0910,4,BMXBMI,28.95399036862235,28.93559244171614,6.955376076849346,6.750588676637457,0.0026024260228922885,1.0303362284419166,0.04264415425894094,1.0,2367,10000
measurement_shift,0910,4,SOMATIC_SCORE,0.5171,1.6838387996457949,0.7912696063921576,2.0294991283484154,-1.1150316781321419,0.3898841814414004,1.1150316781321388,1.0,2367,10000
measurement_shift,0910,4,A_PC1,0.23394162363016086,-0.14838366857236346,1.2619291097079526,1.3390920084452114,0.28838238585384257,0.9423767013389537,0.28919513578588657,1.0,2367,10000
measurement_shift,0910,4,A_PC2,0.06884757900316527,0.1233731293581802,1.2196265699766855,1.2199151949708134,-0.04466438834343343,0.9997634056897416,0.05737295935284811,1.0,2367,10000
measurement_shift,0910,4,A_PC3,0.11778170523088816,0.08153091858703315,0.7667533429284473,0.7634858777368647,0.047460070276478014,1.0042796668371496,0.05747292908590627,1.0,2367,10000
measurement_shift,0910,4,G_PC1,-0.053295572007170174,0.1682067773829381,1.2885118931673862,1.2338392592048044,-0.1713045939121685,1.0443109858554978,0.17715934966747438,1.0,2367,10000
measurement_shift,0910,4,G_PC2,-0.05834985411737588,0.2101055107361329,1.0153934460827496,0.9104152141001408,-0.26706947396069497,1.1153080818034986,0.2694003765521203,1.0,2367,10000
measurement_shift,0910,4,G_PC3,0.004662275752194627,-0.12094410449674334,0.4124176384529315,0.3871554125078423,0.30477595682990183,1.0652508660061093,0.3481210418688823,1.0,2367,10000
measurement_shift,1112,6,LBXHGB,14.633412550035757,14.211787138881146,1.397404506856045,1.4579486976773046,0.2865086654800627,0.9584730306918795,0.2871887441853553,1.0,2033,10000
measurement_shift,1112,6,LBXRBCSI,4.799552434765765,4.577055095778217,0.48595630508463566,0.4700576821372468,0.44350894755361125,1.0338227063434031,0.44356761117892873,1.0,2033,10000
measurement_shift,1112,6,LBXMCVSI,90.42701979135819,90.7084023031424,5.5285035850201965,5.33993817065595,-0.05042333203216435,1.0353122842134113,0.06779793648433773,1.0,2033,10000
measurement_shift,1112,6,LBXRDW,12.709061952739473,12.911510513835086,0.9874258887122326,1.1405800742894765,-0.1984002970419108,0.8657225485263267,0.19840443355548867,1.0,2033,10000
measurement_shift,1112,6,LBXGH,5.532942310157578,5.71867752752027,0.9012270350181733,0.9714382237831416,-0.20314660239349125,0.927724494418657,0.20771294264920906,1.0,2033,10000
measurement_shift,1112,6,LBXGLU,104.97211191297274,107.2225882900166,26.156702024068725,29.702813104218954,-0.0851555631200007,0.8806136284900724,0.09403736304500261,1.0,2033,10000
measurement_shift,1112,6,LOG_IN,2.128826863594803,2.344753201995545,0.780680052781383,0.6861610361633853,-0.2850438258756377,1.1377504866007742,0.28982297961744613,1.0,2033,10000
measurement_shift,1112,6,BMXBMI,29.045493048859544,29.137204074088164,7.004403143197072,6.558442256158349,-0.012972720234067281,1.0679979894036526,0.06910860788498474,1.0,2033,10000
measurement_shift,1112,6,SOMATIC_SCORE,0.5416,1.571510889053111,0.7957822817831521,1.9673336177616028,-0.9842676589619624,0.40449788210734644,0.9842676589619624,1.0,2033,10000
measurement_shift,1112,6,A_PC1,0.21976174470321053,-0.28381343405513515,1.2373713342921713,1.320405902283117,0.37983940500117447,0.9371143616918325,0.37988317482023776,1.0,2033,10000
measurement_shift,1112,6,A_PC2,0.06391826879318381,0.29365832123305036,1.2189643516510187,1.2113192036967682,-0.18819065288483047,1.0063114230591892,0.19662478150805512,1.0,2033,10000
measurement_shift,1112,6,A_PC3,0.12232977158259364,0.1948307969474979,0.7650566424445473,0.7664213713390684,-0.09491942320425066,0.9982193491132212,0.11308713846696308,1.0,2033,10000
measurement_shift,1112,6,G_PC1,-0.010120684281393816,0.2601516298204132,1.2882998478244754,1.418639710295382,-0.2090221125888414,0.9081233511757767,0.20948573649734054,1.0,2033,10000
measurement_shift,1112,6,G_PC2,-0.047757209723261924,0.1716760895666144,1.0207878279880498,0.8775013198044632,-0.21830048299755944,1.163289222420219,0.2287126892215048,1.0,2033,10000
measurement_shift,1112,6,G_PC3,0.0003399629311730134,-0.11294395192356653,0.41469575922894925,0.4610224914625646,0.2748762720083425,0.8995130756275107,0.28824163002585873,1.0,2033,10000
measurement_shift,1314,8,LBXHGB,14.61345052762059,14.264234317976108,1.3770468876864301,1.4862827334771553,0.2373041746114213,0.9265039932643446,0.24179422189167293,1.0,2251,10000
measurement_shift,1314,8,LBXRBCSI,4.796302257831205,4.684209137134137,0.4836916188924715,0.481599699617762,0.2234377373436311,1.004343688910873,0.22486602590501065,1.0,2251,10000
measurement_shift,1314,8,LBXMCVSI,90.40092062212625,90.23127517211911,5.513771428599726,5.539631090212203,0.030400214992805805,0.9953318801935804,0.04911915694109857,1.0,2251,10000
measurement_shift,1314,8,LBXRDW,12.72049902026717,13.684079351304208,0.981224433587299,1.2502609110696583,-0.9443120902756259,0.7848157331798963,0.9443120902756253,1.0,2251,10000
measurement_shift,1314,8,LBXGH,5.763130445530848,5.720869718802276,0.9030013134828961,1.0116493461728675,0.04622237597959019,0.8926030713102384,0.14500580741592908,1.0,2251,10000
measurement_shift,1314,8,LBXGLU,105.75619487809483,107.63355030136447,26.244507726692202,31.33758111226947,-0.0710370745836968,0.8374771375196155,0.12291137553090796,1.0,2251,10000
measurement_shift,1314,8,LOG_IN,2.147313646650705,2.1980113383581705,0.7878782715584456,0.7335147794994081,-0.06692589757410482,1.0741136969266498,0.10058793335122837,1.0,2251,10000
measurement_shift,1314,8,BMXBMI,29.14237374470825,29.443416878727902,7.061467471780279,7.1222414044155045,-0.04258319374675409,0.9914670215197217,0.0797693425823052,1.0,2251,10000
measurement_shift,1314,8,SOMATIC_SCORE,0.5777,1.701763841897466,0.8123808897309193,2.0902051642975192,-1.0742479742159068,0.3886608375135012,1.0742479742159066,1.0,2251,10000
measurement_shift,1314,8,A_PC1,0.20169110872979476,-0.44525179113309327,1.2169901633461506,1.3858965046318865,0.487979583822133,0.8781248522373611,0.48888816713513056,1.0,2251,10000
measurement_shift,1314,8,A_PC2,0.06071616602090368,-0.188756770872849,1.2168866701344803,1.2822306990003987,0.20435476693129068,0.9490387892624477,0.20703701369170857,1.0,2251,10000
measurement_shift,1314,8,A_PC3,0.12343421216401562,0.6878541480649345,0.7695010486233497,0.7697422847448047,-0.7389469940742279,0.9996866014427999,0.7389469940742278,1.0,2251,10000
measurement_shift,1314,8,G_PC1,0.18533424933344678,0.21594581998230655,1.296107698105486,1.5156476182722038,-0.02367425308785804,0.8551510802906896,0.144906581659532,1.0,2251,10000
measurement_shift,1314,8,G_PC2,-0.0916016286809354,-0.022193716020186403,1.0257177514503437,0.9196230870857014,-0.06904959687853977,1.1153675520488049,0.08705943657315947,1.0,2251,10000
measurement_shift,1314,8,G_PC3,-0.15968261493658303,-0.0884269033250941,0.41427613224871196,0.4290239761255668,-0.17289748851090475,0.9656246627285501,0.20024287700275645,1.0,2251,10000
measurement_shift,1516,10,LBXHGB,14.597173348755028,14.214344321098151,1.3619885243909309,1.4131429200772123,0.2601452163915718,0.9638009751458922,0.2606161217567909,0.9999999999999999,1818,10000
measurement_shift,1516,10,LBXRBCSI,4.792178442944064,4.769277942369504,0.48155087605916674,0.4676872713390406,0.045648082599507214,1.0296428950919128,0.062055009767950385,0.9999999999999999,1818,10000
measurement_shift,1516,10,LBXMCVSI,90.382698667998,89.78325848649052,5.514480982846174,5.547090487786122,0.10741879839622577,0.9941213317122285,0.10985971084356712,0.9999999999999999,1818,10000
measurement_shift,1516,10,LBXRDW,12.741901173076318,13.746889768778559,0.9750141236828286,1.1587375329904068,-0.9848923342897397,0.84144519006523,0.9848923342897417,0.9999999999999999,1818,10000
measurement_shift,1516,10,LBXGH,5.823646908441066,5.842465852065888,0.9020965238775985,1.067076146648934,-0.020583088723297883,0.8453909561286319,0.14242409561214298,0.9999999999999999,1818,10000
measurement_shift,1516,10,LBXGLU,106.64525173058023,113.12825008433924,26.2256293546264,34.83435852818338,-0.24530956252273756,0.7528667230489711,0.24570616568529632,0.9999999999999999,1818,10000
measurement_shift,1516,10,LOG_IN,2.1645974266645664,2.2814796998241973,0.7936503473884284,0.7381162430295864,-0.1542960000397433,1.0752376131581973,0.16268031694848578,0.9999999999999999,1818,10000
measurement_shift,1516,10,BMXBMI,29.24616797390521,29.707031860969302,7.1143681956077485,6.779176161818046,-0.06519018032961169,1.049444361053425,0.08837235011890161,0.9999999999999999,1818,10000
measurement_shift,1516,10,SOMATIC_SCORE,0.6207,1.7487636768768093,0.8472493788725962,2.020364928148208,-1.0780705459094364,0.41935462602251455,1.0780705459094384,0.9999999999999999,1818,10000
measurement_shift,1516,10,A_PC1,0.18100117630675897,-0.41554660435398055,1.1997716882584966,1.3172582273678066,0.4499672811905667,0.9108097890995329,0.44996728119056667,0.9999999999999999,1818,10000
measurement_shift,1516,10,A_PC2,0.05552562417229329,-0.3649672629983676,1.2205310516142425,1.2465780954270964,0.34444508099338356,0.9791051648441409,0.34474065136171067,0.9999999999999999,1818,10000
measurement_shift,1516,10,A_PC3,0.1327740618101993,0.680284940681464,0.7669940198174661,0.7490044723878766,-0.7168094045421564,1.0240179439412926,0.7183696981545624,0.9999999999999999,1818,10000
measurement_shift,1516,10,G_PC1,0.2569838334943218,0.4629054922421762,1.2986818765123895,1.6162729305162258,-0.15925486220191146,0.8035040691410948,0.17396047631442824,0.9999999999999999,1818,10000
measurement_shift,1516,10,G_PC2,-0.09003001961566746,0.02767187320243668,1.028731282367477,0.946725464450708,-0.11709426114938122,1.0866204839692877,0.11843980101355556,0.9999999999999999,1818,10000
measurement_shift,1516,10,G_PC3,-0.1869479343407277,-0.06072233905942188,0.41546378979424453,0.47592251368310856,-0.3062784430380017,0.8729651946469583,0.33292924436292787,0.9999999999999999,1818,10000
measurement_shift,1718,12,LBXHGB,14.583683151582152,14.263637646992725,1.3491572608930733,1.5498721211416842,0.2174816981777807,0.8704958573609557,0.21773456937758318,1.0,1855,10000
measurement_shift,1718,12,LBXRBCSI,4.788380460994224,4.749862087691871,0.4794852848688643,0.49682479071231306,0.0767795393982662,0.9650993546063018,0.08014451782444458,1.0,1855,10000
measurement_shift,1718,12,LBXMCVSI,90.33066462001311,89.8336230233148,5.504079317291147,5.667546212649647,0.08906912268711181,0.9711573775977952,0.08927978845192165,1.0,1855,10000
measurement_shift,1718,12,LBXRDW,12.759845292143414,13.820374305308047,0.9661372592687322,1.2936957430497267,-1.0393221374097834,0.7468040800622748,1.039322137409786,1.0,1855,10000
measurement_shift,1718,12,LBXGH,5.883570742654283,5.826881163726133,0.9045892552348361,0.9843473361493837,0.062003832735086195,0.9189736407206128,0.16189730153773707,1.0,1855,10000
measurement_shift,1718,12,LBXGLU,107.50125982746391,114.68729007681416,26.285021601752618,35.95098640870221,-0.271911520033188,0.7311349208318282,0.27226071623859943,1.0,1855,10000
measurement_shift,1718,12,LOG_IN,2.181868348765173,2.287002266713487,0.8010911705517647,0.7221044351189706,-0.138787025349659,1.1093840884937656,0.14660958335426452,1.0,1855,10000
measurement_shift,1718,12,BMXBMI,29.352174690415797,29.74208615701684,7.161371144513922,6.805229687089111,-0.05515380903943621,1.052333495532191,0.0811633992547725,1.0,1855,10000
measurement_shift,1718,12,SOMATIC_SCORE,0.6459,1.7870950780869317,0.8687423035630302,2.0523309093373543,-1.0906199942795383,0.42329543428429145,1.0906199942795398,1.0,1855,10000
measurement_shift,1718,12,A_PC1,0.1618655806033252,-0.43929877291107805,1.1844709834684422,1.466899383636409,0.4534494946908506,0.8074657312433839,0.4534494946908502,1.0,1855,10000
measurement_shift,1718,12,A_PC2,0.04672147082931651,-0.36712532142581755,1.2182585022897123,1.3152640484242026,0.33900095869949265,0.9262463333878006,0.3390009586994913,1.0,1855,10000
measurement_shift,1718,12,A_PC3,0.13689851594425703,0.7437904911552814,0.7687299856610312,0.751302305664106,-0.7945520210836111,1.0231966278627618,0.7960322861804109,1.0,1855,10000
measurement_shift,1718,12,G_PC1,0.327434911028499,0.4890235715755213,1.3063373468526551,1.6017760506761376,-0.12496878679633121,0.8155555492924416,0.18247388938313663,1.0,1855,10000
measurement_shift,1718,12,G_PC2,-0.08815913495074156,0.03214540181150998,1.0337315396720839,0.8919264015071865,-0.11968346904042011,1.1589874881215239,0.12767668229515253,1.0,1855,10000
measurement_shift,1718,12,G_PC3,-0.21454113088900603,-0.012411446886722986,0.4162791209423405,0.45988412303830045,-0.4904549253264736,0.9051826320772365,0.5058111163341037,1.0,1855,10000
stable_additive,0708,2,LBXHGB,14.657448212508124,14.43400920121956,1.4453710425725839,1.5519657841656944,0.15183433267260013,0.9313163069181878,0.15321828364045295,1.0,2315,10000
stable_additive,0708,2,LBXRBCSI,4.8063824799470805,4.736984559049586,0.49481153455052584,0.47340455886473254,0.13833243579321697,1.0452192005440952,0.13919205497298903,1.0,2315,10000
stable_additive,0708,2,LBXMCVSI,90.47965557110757,88.66269645800674,5.568090396015228,5.198759759667455,0.3255963992496055,1.0710420664584428,0.326340287687802,1.0,2315,10000
stable_additive,0708,2,LBXRDW,12.683812160817487,12.786163981729338,1.0049016584469659,1.130562980594394,-0.1003051420163032,0.8888506661686715,0.10211008972062907,1.0,2315,10000
stable_additive,0708,2,LBXGH,5.478857231880231,5.601403441518071,0.9097867769322072,0.8873132150837533,-0.13403406460883896,1.0253276537150782,0.13943719949589248,1.0,2315,10000
stable_additive,0708,2,LBXGLU,103.48562109861513,106.84188822488964,26.422736702229173,32.1723438566727,-0.1269974748610667,0.8212872776674918,0.12771175500107396,1.0,2315,10000
stable_additive,0708,2,LOG_IN,2.0981824524774413,2.223209608932004,0.7646537675550806,0.7051965764763238,-0.16504804035540502,1.0843129321129836,0.16875068704996554,1.0,2315,10000
stable_additive,0708,2,BMXBMI,28.868261788423602,28.38676272474236,6.909302841304556,6.109269272038872,0.06810907009850821,1.1309540525455815,0.09560955071770927,1.0,2315,10000
stable_additive,0708,2,SOMATIC_SCORE,0.5281,1.7533527283318762,0.7959964761228532,2.0433571994598907,-1.1709524070191497,0.3895532686763012,1.1709524070191482,1.0,2315,10000
stable_additive,0708,2,A_PC1,0.24982940983383678,-0.04105723539832906,1.2923043463331514,1.4149444775311142,0.21941154947352032,0.9133251281972893,0.2196280420904314,1.0,2315,10000
stable_additive,0708,2,A_PC2,0.0716888930039037,-0.11743733891560228,1.2193331408203558,1.1589612989502516,0.15492200286624241,1.0520913355129176,0.15532789501286567,1.0,2315,10000
stable_additive,0708,2,A_PC3,0.11550112191819115,-0.045637723210247484,0.7647168722690949,0.727838501803296,0.2109653781916643,1.0506683424611762,0.21485338568201798,1.0,2315,10000
stable_additive,0708,2,G_PC1,-0.09566925464281703,0.11881403800550173,1.2930682272032483,1.395004603452059,-0.16587622410882585,0.926927569990407,0.16594374609182905,1.0,2315,10000
stable_additive,0708,2,G_PC2,-0.06583699941081281,0.047689082225808165,1.00946006618587,0.9361707753660963,-0.1129400074386891,1.0782862408742822,0.12541059109872474,1.0,2315,10000
stable_additive,0708,2,G_PC3,0.010000631892669287,-0.018401674348530184,0.4135336658681212,0.4476743523069554,0.06891640411642747,0.9237376761413728,0.14154021545313816,1.0,2315,10000
stable_additive,0910,4,LBXHGB,14.639421872588404,14.309514651338192,1.4194843670737185,1.4074501201414025,0.22418306675062477,1.0085503896444352,0.2247574523254016,1.0,2367,10000
stable_additive,0910,4,LBXRBCSI,4.802880156201106,4.6600902336954775,0.49242491626609297,0.48880011957214575,0.2846263624540576,1.0074157033699584,0.284626362454057,1.0,2367,10000
stable_additive,0910,4,LBXMCVSI,90.4617536820045,89.9155492398126,5.535114530429983,5.251653759504274,0.09787903225203173,1.0539755254071559,0.10314990557601578,1.0,2367,10000
stable_additive,0910,4,LBXRDW,12.699618980362878,12.828370456089555,0.9957535749496282,1.1852361543242569,-0.1261768959508333,0.8401309488549487,0.12674113488024202,1.0,2367,10000
stable_additive,0910,4,LBXGH,5.506310151059075,5.658832644227274,0.904910822092426,0.8323485295282395,-0.166820416266021,1.0871777746820956,0.18546146125349727,1.0,2367,10000
stable_additive,0910,4,LBXGLU,104.20363906471341,104.99191721620984,26.245855981677515,26.41119960672488,-0.029827582537900636,0.9937396397168848,0.048811520865028366,1.0,2367,10000
stable_additive,0910,4,LOG_IN,2.1139127771570987,2.3536060760042155,0.774977999125648,0.6920340183194603,-0.3164185316444931,1.1198553519198513,0.31803787991721866,1.0,2367,10000
stable_additive,0910,4,BMXBMI,28.95844890735231,28.93559244171614,6.958270763992048,6.750588676637457,0.0032330958409685687,1.0307650335848992,0.043373084628708446,1.0,2367,10000
stable_additive,0910,4,SOMATIC_SCORE,0.5177,1.6838387996457949,0.7844021353872004,2.0294991283484154,-1.1144582687220128,0.3865003558910313,1.1144582687220101,1.0,2367,10000
stable_additive,0910,4,A_PC1,0.2310940574169217,-0.14838366857236346,1.2643941898494755,1.3390920084452114,0.28623450823444696,0.9442175607615897,0.2869562131896483,1.0,2367,10000
stable_additive,0910,4,A_PC2,0.0680751082118863,0.1233731293581802,1.2187645169751669,1.2199151949708134,-0.045297154728751905,0.9990567557479485,0.05823768521653991,1.0,2367,10000
stable_additive,0910,4,A_PC3,0.12076553970317637,0.08153091858703315,0.766470833713193,0.7634858777368647,0.05136655084859497,1.0039096413743451,0.06115282444418697,1.0,2367,10000
stable_additive,0910,4,G_PC1,-0.053013171407882705,0.1682067773829381,1.2894376140523807,1.2338392592048044,-0.17108619207528195,1.0450612625857025,0.17727950373789617,1.0,2367,10000
stable_additive,0910,4,G_PC2,-0.05626490480288635,0.2101055107361329,1.0174982977980302,0.9104152141001408,-0.2649952881199341,1.1176200507630256,0.2677896618601374,1.0,2367,10000
stable_additive,0910,4,G_PC3,0.004211454295190731,-0.12094410449674334,0.41537532092614937,0.3871554125078423,0.30368206700801936,1.072890388476063,0.34702116059785254,1.0,2367,10000
stable_additive,1112,6,LBXHGB,14.630786033912608,14.211787138881146,1.402661522501719,1.4579486976773046,0.28472385932418015,0.9620787924405947,0.28529437094692817,1.0,2033,10000
